what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.400.v20130508-1748,"org.eclipse.pde.api.tools.ui",1389217119124
stopped,bundle,org.eclipse.pde.ds.ui,1.0.300.v20130507-2057,"org.eclipse.pde.ds.ui",1389217119126
stopped,bundle,org.eclipse.pde.runtime,3.4.400.v20130402-1757,"org.eclipse.pde.runtime",1389217119155
stopped,bundle,org.eclipse.pde.ua.ui,1.0.300.v20130508-1926,"org.eclipse.pde.ua.ui",1389217119158
stopped,bundle,org.eclipse.pde.ui.templates,3.4.600.v20130507-2057,"org.eclipse.pde.ui.templates",1389217119162
stopped,bundle,org.eclipse.pde.ui,3.8.0.v20130515-1659,"org.eclipse.pde.ui",1389217119162
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1389217119200
stopped,bundle,org.eclipse.ant.ui,3.5.400.v20130514-1341,"org.eclipse.ant.ui",1389217119201
stopped,bundle,org.eclipse.ant.launching,1.0.300.v20130514-1341,"org.eclipse.ant.launching",1389217119230
stopped,bundle,org.eclipse.compare.win32,1.0.200.v20130514-1224,"org.eclipse.compare.win32",1389217119326
stopped,bundle,org.eclipse.egit.ui,3.0.0.201306101825-r,"org.eclipse.egit.ui",1389217119326
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.300.v20130503-1750,"org.eclipse.equinox.p2.ui.sdk",1389217119414
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1389217119414
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1389217119414
stopped,bundle,org.eclipse.jdt.junit,3.7.200.v20130514-0733,"org.eclipse.jdt.junit",1389217119414
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20120516-0617,"org.eclipse.jdt.apt.ui",1389217119435
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.200.v20130514-0841,"org.eclipse.jdt.debug.ui",1389217119435
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1389217119435
stopped,bundle,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui",1389217119435
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1389217119436
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1389217119437
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1389217119451
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1389217119453
stopped,bundle,org.eclipse.search,3.9.0.v20130312-1625,"org.eclipse.search",1389217119455
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1389217119456
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.500.v20130516-1049,"org.eclipse.ui.navigator.resources",1389217119458
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.7.100.v20130605-1748,"org.eclipse.ltk.ui.refactoring",1389217119458
stopped,bundle,org.eclipse.team.cvs.ui,3.3.600.v20130514-1224,"org.eclipse.team.cvs.ui",1389217119458
stopped,bundle,org.eclipse.team.ui,3.7.0.v20130514-1224,"org.eclipse.team.ui",1389217119458
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1389217119458
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1389217119458
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1389217119472
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1389217119479
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1389217119479
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1389217119496
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1389217119512
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1389217119512
stopped,bundle,org.eclipse.compare,3.5.400.v20130514-1224,"org.eclipse.compare",1389217119514
stopped,bundle,org.eclipse.egit.core,3.0.0.201306101825-r,"org.eclipse.egit.core",1389217119514
stopped,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20120516-0617,"org.eclipse.jdt.apt.pluggable.core",1389217119514
stopped,bundle,org.eclipse.jdt.apt.core,3.3.500.v20120516-0617,"org.eclipse.jdt.apt.core",1389217119514
stopped,bundle,org.eclipse.jdt.core.manipulation,1.5.0.v20130605-1748,"org.eclipse.jdt.core.manipulation",1389217119514
stopped,bundle,org.eclipse.pde.launching,3.6.100.v20130507-2111,"org.eclipse.pde.launching",1389217119515
stopped,bundle,org.eclipse.jdt.junit.core,3.7.200.v20130514-1154,"org.eclipse.jdt.junit.core",1389217119528
stopped,bundle,org.eclipse.pde.api.tools,1.0.500.v20130529-1948,"org.eclipse.pde.api.tools",1389217119528
stopped,bundle,org.eclipse.pde.ds.core,1.0.300.v20130514-1232,"org.eclipse.pde.ds.core",1389217119539
stopped,bundle,org.eclipse.pde.ua.core,1.0.300.v20130402-1757,"org.eclipse.pde.ua.core",1389217119541
stopped,bundle,org.eclipse.pde.core,3.9.0.v20130515-1659,"org.eclipse.pde.core",1389217119543
stopped,bundle,org.eclipse.jdt.launching,3.7.0.v20130515-1451,"org.eclipse.jdt.launching",1389217119543
stopped,bundle,org.eclipse.jdt.debug,3.8.0.v20130514-0841,"org.eclipse.jdt.debug",1389217119543
stopped,bundle,org.eclipse.jdt.core,3.9.0.v20130604-1421,"org.eclipse.jdt.core",1389217119759
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.300.v20111007-1310,"org.eclipse.team.cvs.ssh2",1389217119830
stopped,bundle,org.eclipse.team.cvs.core,3.3.500.v20130515-2011,"org.eclipse.team.cvs.core",1389217119830
stopped,bundle,org.eclipse.team.core,3.7.0.v20130514-1224,"org.eclipse.team.core",1389217119831
stopped,bundle,org.eclipse.ui.externaltools,3.2.200.v20130508-2007,"org.eclipse.ui.externaltools",1389217119850
stopped,bundle,org.eclipse.debug.ui,3.9.0.v20130516-1713,"org.eclipse.debug.ui",1389217119850
stopped,bundle,org.eclipse.ui.console,3.5.200.v20130514-0954,"org.eclipse.ui.console",1389217119850
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1389217119850
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1389217119862
stopped,bundle,org.eclipse.ui.editors,3.8.100.v20130513-1637,"org.eclipse.ui.editors",1389217119862
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.8.100.v20130514-1533,"org.eclipse.ui.workbench.texteditor",1389217119862
stopped,bundle,org.eclipse.compare.core,3.5.300.v20130514-1224,"org.eclipse.compare.core",1389217119862
stopped,bundle,org.eclipse.epp.package.standard,2.0.0.20130613-0530,"org.eclipse.epp.package.standard",1389217119867
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1389217119869
stopped,bundle,org.eclipse.equinox.p2.ui.importexport,1.1.0.v20130327-2119,"org.eclipse.equinox.p2.ui.importexport",1389217119878
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.2.0.v20130603-2142,"org.eclipse.equinox.p2.ui.sdk.scheduler",1389217119878
stopped,bundle,org.eclipse.equinox.p2.ui,2.3.0.v20130528-2154,"org.eclipse.equinox.p2.ui",1389217119893
activated,perspective,org.eclipse.debug.ui,,"org.eclipse.debug.ui.DebugPerspective",1389217131174
started,bundle,org.eclipse.osgi,3.9.0.v20130529-1710,"org.eclipse.osgi",1389217131176
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.400.v20130327-2119,"org.eclipse.equinox.simpleconfigurator",1389217131177
started,bundle,com.ibm.icu,50.1.1.v201304230130,"com.ibm.icu",1389217131178
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1389217131179
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1389217131180
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1389217131182
started,bundle,org.eclipse.compare.core,3.5.300.v20130514-1224,"org.eclipse.compare.core",1389217131182
started,bundle,org.eclipse.core.contenttype,3.4.200.v20130326-1255,"org.eclipse.core.contenttype",1389217131183
started,bundle,org.eclipse.core.databinding.observable,1.4.1.v20130515-1857,"org.eclipse.core.databinding.observable",1389217131185
started,bundle,org.eclipse.core.expressions,3.4.500.v20130515-1343,"org.eclipse.core.expressions",1389217131186
started,bundle,org.eclipse.core.filebuffers,3.5.300.v20130225-1821,"org.eclipse.core.filebuffers",1389217131186
started,bundle,org.eclipse.core.filesystem,1.4.0.v20130514-1240,"org.eclipse.core.filesystem",1389217131188
started,bundle,org.eclipse.core.jobs,3.5.300.v20130429-1813,"org.eclipse.core.jobs",1389217131189
started,bundle,org.eclipse.core.net,1.2.200.v20130430-1352,"org.eclipse.core.net",1389217131190
started,bundle,org.eclipse.core.resources,3.8.100.v20130521-2026,"org.eclipse.core.resources",1389217131191
started,bundle,org.eclipse.core.runtime,3.9.0.v20130326-1255,"org.eclipse.core.runtime",1389217131191
started,bundle,org.eclipse.core.runtime.compatibility,3.2.200.v20130326-1255,"org.eclipse.core.runtime.compatibility",1389217131191
started,bundle,org.eclipse.core.variables,3.2.700.v20130402-1741,"org.eclipse.core.variables",1389217131192
started,bundle,org.eclipse.debug.core,3.8.0.v20130514-0954,"org.eclipse.debug.core",1389217131192
started,bundle,org.eclipse.debug.ui,3.9.0.v20130516-1713,"org.eclipse.debug.ui",1389217131193
started,bundle,org.eclipse.e4.core.commands,0.10.2.v20130515-1857,"org.eclipse.e4.core.commands",1389217131193
