what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.8.100.v20130513-1637,"org.eclipse.ui.editors",1388104971604
started,bundle,org.eclipse.ui.forms,3.6.0.v20130517-0139,"org.eclipse.ui.forms",1388104971604
started,bundle,org.eclipse.ui.ide,3.9.0.v20130517-0139,"org.eclipse.ui.ide",1388104971604
started,bundle,org.eclipse.ui.net,1.2.200.v20120807-0927,"org.eclipse.ui.net",1388104971604
started,bundle,org.eclipse.ui.trace,1.0.100.v20130508-1926,"org.eclipse.ui.trace",1388104971604
started,bundle,org.eclipse.ui.views,3.6.100.v20130326-1250,"org.eclipse.ui.views",1388104971604
started,bundle,org.eclipse.ui.views.log,1.0.400.v20130515-2009,"org.eclipse.ui.views.log",1388104971604
started,bundle,org.eclipse.ui.workbench,3.105.0.v20130529-1406,"org.eclipse.ui.workbench",1388104971604
started,bundle,org.eclipse.ui.workbench.texteditor,3.8.100.v20130514-1533,"org.eclipse.ui.workbench.texteditor",1388104971604
started,bundle,org.eclipse.update.configurator,3.3.200.v20130326-1319,"org.eclipse.update.configurator",1388104971604
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1388104971604
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1388104971604
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1388104971604
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1388104971604
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1388104971604
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1388104971604
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1388104971604
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1388104971604
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1388104971604
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1388104971620
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1388104971620
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1388104971620
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1388104971620
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1388104971620
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1388104971620
os,sysinfo,,,"win32",1388104971620
arch,sysinfo,,,"x86_64",1388104971620
ws,sysinfo,,,"win32",1388104971620
locale,sysinfo,,,"en_US",1388104971620
processors,sysinfo,,,"8",1388104971620
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1388104971620
java.runtime.version,sysinfo,,,"1.7.0_21-b11",1388104971620
java.specification.name,sysinfo,,,"Java Platform API Specification",1388104971620
java.specification.vendor,sysinfo,,,"Oracle Corporation",1388104971620
java.specification.version,sysinfo,,,"1.7",1388104971620
java.vendor,sysinfo,,,"Oracle Corporation",1388104971620
java.version,sysinfo,,,"1.7.0_21",1388104971620
java.vm.info,sysinfo,,,"mixed mode",1388104971620
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1388104971620
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1388104971620
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1388104971620
java.vm.specification.version,sysinfo,,,"1.7",1388104971620
java.vm.vendor,sysinfo,,,"Oracle Corporation",1388104971620
java.vm.version,sysinfo,,,"23.21-b01",1388104971620
opened,editor,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui.CompilationUnitEditor",1388104978041
activated,editor,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui.CompilationUnitEditor",1388104978170
started,bundle,org.eclipse.jdt.junit,3.7.200.v20130514-0733,"org.eclipse.jdt.junit",1388104978217
started,bundle,org.eclipse.jgit,3.0.0.201306101825-r,"org.eclipse.jgit",1388104980170
started,bundle,org.eclipse.egit.core,3.0.0.201306101825-r,"org.eclipse.egit.core",1388104980202
started,bundle,org.eclipse.egit.ui,3.0.0.201306101825-r,"org.eclipse.egit.ui",1388104980248
opened,editor,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui.CompilationUnitEditor",1388104980280
activated,editor,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui.CompilationUnitEditor",1388104980436
activated,editor,org.eclipse.jdt.ui,3.9.0.v20130605-1748,"org.eclipse.jdt.ui.CompilationUnitEditor",1388104982286
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1388104993850
started,bundle,org.eclipse.pde.api.tools,1.0.500.v20130529-1948,"org.eclipse.pde.api.tools",1388104994475
started,bundle,org.eclipse.pde.api.tools.ui,1.0.400.v20130508-1748,"org.eclipse.pde.api.tools.ui",1388104994491
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1388104994553
